id,site,url
135,https://yandex.ru/,https://yandex.ru/metro/adana
137,https://yandex.ru/,https://yandex.ru/blog/company
138,https://yandex.ru/,https://yandex.ru/pogoda/moscow/details?via=ms#13
139,https://yandex.ru/,https://yandex.ru/maps/213/moscow/routes/
140,https://yandex.ru/,https://yandex.ru/jobs/vacancies/dev
141,https://yandex.ru/,https://yandex.ru/metro/almaty
142,https://yandex.ru/,https://yandex.ru/adv
143,https://yandex.ru/,https://yandex.ru/jobs/vacancies/prod_man
144,https://yandex.ru/,https://yandex.ru/support
145,https://yandex.ru/,https://yandex.ru/maps/213/moscow/probki/
146,https://yandex.ru/,https://yandex.ru/metro/ankara
147,https://yandex.ru/,https://yandex.ru/company/main
148,https://yandex.ru/,https://yandex.ru/common
149,https://yandex.ru/,https://yandex.ru/news?mlid=1617525449.glob_225&msid=1617525978.15817.94776.585180&utm_medium=topnews_news&utm_source=morda_desktop
150,https://yandex.ru/,https://yandex.ru/maps/213/moscow/panorama/
151,https://yandex.ru/,https://yandex.ru/news/region/moscow?mlid=1617525449.geo_213&msid=1617525978.15817.94776.585180&utm_medium=topnews_region&utm_source=morda_desktop
152,https://yandex.ru/,https://yandex.ru/metro/athens
153,https://yandex.ru/,https://yandex.ru//mobile.yandex.ru/?from=all
154,https://yandex.ru/,https://yandex.ru/maps/213/moscow/transport/
155,https://yandex.ru/,https://yandex.ru/passport/
156,https://yandex.ru/,https://yandex.ru/company/privacy
157,https://yandex.ru/,https://yandex.ru/jobs/vacancies/proj_man
158,https://yandex.ru/,https://yandex.ru//b2b.yandex.ru/?utm_source=yandex_all
159,https://yandex.ru/,https://yandex.ru/company/history
160,https://yandex.ru/,https://yandex.ru/passport/troubleshooting/
161,https://yandex.ru/,https://yandex.ru/metro/baku
162,https://yandex.ru/,https://yandex.ru//yandex.ru/
163,https://yandex.ru/,https://yandex.ru/jobs/vacancies/marketing
164,https://yandex.ru/,https://yandex.ru/metro/budapest
165,https://yandex.ru/,https://yandex.ru/company/people
166,https://yandex.ru/,https://yandex.ru//yandex.ru/legal
167,https://yandex.ru/,https://yandex.ru//yandex.ru/company/
168,https://yandex.ru/,https://yandex.ru//yandex.ru/images/
169,https://yandex.ru/,https://yandex.ru/pogoda/compare?via=compcn
170,https://yandex.ru/,https://yandex.ru/company/press_releases
171,https://yandex.ru/,https://yandex.ru/search
172,https://yandex.ru/,https://yandex.ru/metro/bursa
173,https://yandex.ru/,https://yandex.ru/company/researches
174,https://yandex.ru/,https://yandex.ru/jobs/vacancies/sales
175,https://yandex.ru/,https://yandex.ru//yandex.ru/video
176,https://yandex.ru/,https://yandex.ru/pogoda/moscow
177,https://yandex.ru/,https://yandex.ru/jobs/vacancies/research
178,https://yandex.ru/,https://yandex.ru//yandex.ru/blog/company
